KOD_SUKL;LEKAR;LEKARNIK;PACIENT;TYP;PLATNOST_OD;PLATNOST_DO;PRIORITA
0178591;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0178593;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0180460;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0198667;0;0;1;EM;06.06.2024;06.06.2034;Stredni
0142865;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0142866;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0145174;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0145184;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0145988;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0160496;1;1;0;EM;04.01.2021;04.01.2031;Stredni
0160496;0;0;1;EM;04.01.2021;04.01.2031;Stredni
0160689;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0162149;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0162151;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0162160;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0162161;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0162211;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0162347;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0180923;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0182635;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0182977;1;1;0;DI;09.06.2025;09.06.2027;Stredni
0182978;1;1;0;DI;09.06.2025;09.06.2027;Stredni
0198672;1;1;0;EM;06.06.2024;06.06.2034;Stredni
0198735;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0199291;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0199577;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0148008;1;1;1;DI;23.12.2025;23.12.2027;Stredni
0148009;1;1;1;DI;23.12.2025;23.12.2027;Stredni
0148093;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0148094;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0148095;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0149042;0;0;1;EM;27.11.2020;27.11.2030;Stredni
0149259;1;1;0;EM;21.09.2022;21.09.2032;Stredni
0162352;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0162364;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0162377;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0182980;1;1;0;DI;09.06.2025;09.06.2027;Stredni
0183207;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0183550;0;0;1;EM;01.07.2025;01.01.2050;Stredni
0183824;1;1;1;DI;24.03.2025;24.03.2027;Stredni
0200689;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0200696;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0200748;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0149298;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0162742;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0162745;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0162746;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0184375;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0184686;1;1;0;EM;06.01.2025;06.01.2035;Stredni
0184687;1;1;0;EM;06.01.2025;06.01.2035;Stredni
0184701;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0184702;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0184704;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0185211;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0201917;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0201929;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0201931;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0201932;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0201933;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0149395;0;0;1;EM;31.10.2025;01.01.2050;Stredni
0149567;0;0;1;EM;01.11.2019;01.11.2029;Stredni
0163772;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0163774;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0163775;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0163781;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0163879;0;0;1;EM;06.06.2024;06.06.2034;Stredni
0185218;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0185219;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0185220;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0185221;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0185354;1;1;0;EM;25.06.2021;25.06.2031;Stredni
0186162;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0186165;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0201938;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0201941;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0202086;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0202087;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0202088;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0202397;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0202703;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0150920;1;1;1;DI;02.02.2026;02.02.2028;Stredni
0151053;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0151436;0;0;1;EM;15.02.2024;01.01.2050;Stredni
0151910;1;1;1;DI;02.02.2026;02.02.2028;Stredni
0164234;0;0;1;EM;25.09.2025;01.01.2050;Stredni
0164251;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0164768;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0164778;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0186166;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0236646;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0236647;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0236649;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0236650;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0236660;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0236661;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0239723;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0239747;1;1;1;DI;28.07.2025;28.07.2027;Stredni
0239915;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0239918;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0219198;0;0;1;EM;02.05.2022;02.05.2032;Stredni
0219199;1;1;0;EM;02.05.2022;02.05.2032;Stredni
0219200;0;0;1;EM;02.05.2022;02.05.2032;Stredni
0219211;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0219237;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0219254;1;1;0;EM;02.05.2022;02.05.2032;Stredni
0225256;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0225544;0;0;1;EM;02.12.2019;02.12.2029;Stredni
0236675;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0236676;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0236679;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0236860;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0236872;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0237034;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0240062;1;1;0;EM;02.12.2019;02.12.2029;Stredni
0240581;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0240582;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0240585;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0219347;1;1;0;EM;14.11.2023;14.11.2033;Stredni
0219356;1;1;0;EM;14.11.2023;14.11.2033;Stredni
0219363;1;1;0;EM;25.07.2024;25.07.2034;Stredni
0225647;1;1;0;EM;02.01.2018;02.01.2028;Stredni
0225803;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0225902;1;1;0;EM;22.05.2024;22.05.2034;Stredni
0226461;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0237422;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0237628;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0237684;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0237893;1;1;0;DI;16.02.2026;16.02.2028;Stredni
0240796;0;0;1;EM;18.02.2021;18.02.2031;Stredni
0219365;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0219433;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0219473;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0219882;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0219883;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0220207;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0220467;1;1;0;EM;01.07.2023;01.07.2033;Stredni
0220468;1;1;0;EM;01.07.2023;01.07.2033;Stredni
0228065;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0228228;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0228236;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0228236;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0228239;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0228240;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0238116;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0238193;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0238195;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0238248;0;0;1;EM;31.10.2025;01.01.2050;Stredni
0238249;0;0;1;EM;31.10.2025;01.01.2050;Stredni
0220730;1;1;0;EM;02.01.2018;02.01.2028;Stredni
0221069;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0221083;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0221096;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0221105;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0221117;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0221138;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0228253;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0228256;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0238272;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0238288;0;0;1;EM;12.05.2020;12.05.2030;Stredni
0238288;0;0;1;EM;06.11.2024;06.11.2034;Stredni
0238356;0;0;1;EM;23.11.2022;23.11.2032;Stredni
0238357;0;0;1;EM;23.11.2022;23.11.2032;Stredni
0240908;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0240909;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0240910;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0221154;1;1;1;DI;09.06.2025;09.06.2027;Stredni
0221184;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0221188;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0221191;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0221370;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0221378;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0221381;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0228258;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0228258;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0228260;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0228261;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0228268;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0228270;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0228270;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0238389;0;0;1;EM;23.08.2023;23.08.2033;Stredni
0238433;1;1;0;EM;20.04.2020;20.04.2030;Stredni
0238467;1;1;0;EM;24.06.2020;24.06.2030;Stredni
0238468;1;1;0;EM;24.06.2020;24.06.2030;Stredni
0241406;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0242294;1;1;0;EM;02.11.2018;02.11.2028;Stredni
0242294;0;0;1;EM;02.11.2018;02.11.2028;Stredni
0242297;1;1;0;EM;02.11.2018;02.11.2028;Stredni
0242299;1;1;0;EM;02.11.2018;02.11.2028;Stredni
0222001;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0222066;0;0;1;EM;24.08.2023;24.08.2033;Stredni
0222067;1;1;0;EM;24.08.2023;24.08.2033;Stredni
0222087;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0222090;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0228307;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0238494;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0238495;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0238496;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0238542;1;1;0;EM;15.03.2022;15.03.2032;Stredni
0238582;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0238615;1;1;0;EM;24.08.2023;24.08.2033;Stredni
0238615;0;0;1;EM;24.08.2023;24.08.2033;Stredni
0240914;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0240929;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0240941;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0222096;0;0;1;EM;27.04.2023;27.04.2033;Stredni
0222164;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0222225;1;1;0;EM;07.12.2020;07.12.2030;Stredni
0222225;0;0;1;EM;07.12.2020;07.12.2030;Stredni
0222235;0;0;1;EM;05.03.2025;05.03.2035;Stredni
0228310;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0228314;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0228742;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0228748;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0228761;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0228765;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0228768;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0238692;1;1;0;EM;02.03.2020;02.03.2030;Stredni
0210108;1;1;0;EM;10.12.2024;10.12.2034;Stredni
0210259;1;1;0;DHPC;16.02.2026;16.08.2026;Vysoka
0210308;0;0;1;EM;19.03.2025;19.03.2035;Stredni
0222242;0;0;1;EM;31.10.2025;01.01.2050;Stredni
0222242;1;1;0;EM;31.10.2025;01.01.2050;Stredni
0222246;1;1;0;EM;31.10.2025;01.01.2050;Stredni
0222247;1;1;0;EM;31.10.2025;01.01.2050;Stredni
0222250;0;0;1;EM;31.10.2025;01.01.2050;Stredni
0222253;0;0;1;EM;31.10.2025;01.01.2050;Stredni
0222261;1;1;0;EM;02.03.2020;02.03.2030;Stredni
0222263;1;1;0;EM;02.03.2020;02.03.2030;Stredni
0238745;1;1;0;EM;25.10.2021;25.10.2031;Stredni
0238757;1;1;0;EM;12.02.2025;12.02.2035;Stredni
0210381;1;1;0;EM;08.09.2016;08.09.2026;Stredni
0210381;0;0;1;EM;08.09.2016;08.09.2026;Stredni
0210420;1;1;0;EM;25.10.2021;25.10.2031;Stredni
0222271;1;1;0;EM;23.06.2025;01.01.2050;Stredni
0222346;1;1;0;EM;10.09.2021;10.09.2031;Stredni
0222348;0;0;1;EM;10.09.2021;01.01.2050;Stredni
0222349;0;0;1;EM;10.09.2021;01.01.2050;Stredni
0231185;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0231186;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0231195;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0231197;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0238763;0;0;1;EM;27.04.2023;27.04.2033;Stredni
0238764;0;0;1;EM;27.04.2023;27.04.2033;Stredni
0238767;1;1;0;EM;01.01.2025;01.01.2035;Stredni
0238767;0;0;1;EM;01.01.2025;01.01.2035;Stredni
0238784;1;1;0;EM;01.02.2026;01.01.2050;Stredni
0238785;1;1;0;EM;01.02.2026;01.01.2050;Stredni
0238814;1;1;0;EM;30.03.2023;30.03.2033;Stredni
0210427;0;0;1;EM;07.06.2021;07.06.2031;Stredni
0210431;1;1;0;EM;25.10.2021;25.10.2031;Stredni
0210614;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0210621;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0222378;1;1;0;EM;31.10.2025;01.01.2050;Stredni
0222380;1;1;0;EM;31.10.2025;01.01.2050;Stredni
0222414;1;1;0;EM;10.02.2025;10.02.2035;Stredni
0222419;1;1;0;EM;10.02.2025;10.02.2035;Stredni
0222419;0;0;1;EM;10.02.2025;10.02.2035;Stredni
0222420;1;1;0;EM;20.04.2020;20.04.2030;Stredni
0222421;1;1;0;EM;20.04.2020;20.04.2030;Stredni
0231202;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0231207;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0231209;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0231218;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0238848;0;0;1;EM;18.09.2023;18.09.2033;Stredni
0238858;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0238859;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0238860;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0238863;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0238866;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0238868;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0210630;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0210631;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0210773;0;0;1;EM;01.09.2020;01.09.2030;Stredni
0210774;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0210936;1;1;0;EM;20.04.2020;20.04.2030;Stredni
0210980;0;0;1;EM;16.05.2016;16.05.2026;Stredni
0210981;0;0;1;EM;16.05.2016;16.05.2026;Stredni
0210982;1;1;0;EM;16.05.2016;16.05.2026;Stredni
0222514;0;0;1;EM;07.07.2025;01.01.2050;Stredni
0222632;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0222652;0;0;1;EM;15.05.2025;01.01.2050;Stredni
0222653;1;1;0;EM;15.03.2018;15.03.2028;Stredni
0222743;0;0;1;EM;27.11.2020;27.11.2030;Stredni
0222744;0;0;1;EM;27.11.2020;27.11.2030;Stredni
0222793;1;1;0;EM;23.05.2023;23.05.2033;Stredni
0231224;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0231227;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0232148;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0232222;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0232227;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0232270;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0232273;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0232274;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0232293;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0238982;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238983;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238989;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238989;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238990;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238993;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238993;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238994;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0210985;1;1;0;EM;16.05.2016;16.05.2026;Stredni
0211349;1;1;1;DI;26.06.2025;26.06.2027;Stredni
0211351;1;1;1;DI;26.06.2025;26.06.2027;Stredni
0222925;1;1;0;EM;20.04.2020;20.04.2030;Stredni
0222969;0;0;1;EM;29.03.2022;29.03.2032;Stredni
0232601;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0233010;0;0;1;EM;08.12.2022;08.12.2032;Stredni
0233060;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0238995;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238999;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0239123;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0239126;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0239131;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0214403;1;1;1;DI;02.02.2026;02.02.2028;Stredni
0215121;1;1;0;EM;08.12.2022;08.12.2032;Stredni
0215125;0;0;1;EM;08.12.2022;08.12.2032;Stredni
0216285;1;1;1;DI;29.07.2024;29.07.2026;Stredni
0216456;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0216529;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0222983;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0223004;0;0;1;EM;31.10.2025;01.01.2050;Stredni
0223004;1;1;0;EM;31.10.2025;01.01.2050;Stredni
0223023;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0233651;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0233751;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0239156;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239160;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239164;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239179;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239281;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0216531;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0216534;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0216535;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0218277;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0218613;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0223044;1;1;0;EM;19.03.2025;19.03.2035;Stredni
0223060;1;1;0;EM;27.04.2023;27.04.2033;Stredni
0223106;1;1;1;DI;29.07.2024;29.07.2026;Stredni
0234956;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0234956;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0234963;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0234966;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0239378;0;0;1;EM;29.03.2021;29.03.2031;Stredni
0239380;0;0;1;EM;29.03.2021;29.03.2031;Stredni
0239419;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0218870;1;1;0;DHPC;08.09.2025;08.03.2026;Vysoka
0219014;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0223534;1;1;0;EM;25.09.2025;01.01.2050;Stredni
0223538;1;1;0;EM;25.09.2025;01.01.2050;Stredni
0223538;0;0;1;EM;25.09.2025;01.01.2050;Stredni
0223539;1;1;0;EM;25.09.2025;01.01.2050;Stredni
0223570;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0223803;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0239425;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0239425;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0219019;0;0;1;EM;08.04.2025;01.01.2050;Stredni
0219022;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0219161;0;0;1;EM;07.03.2022;07.03.2032;Stredni
0219163;0;0;1;EM;07.03.2022;07.03.2032;Stredni
0223992;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0223994;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0223994;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0223996;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0223996;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0223998;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0224000;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0235314;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0236036;1;1;0;EM;25.06.2021;25.06.2031;Stredni
0236642;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0245966;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0245967;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0246002;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246003;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246004;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246009;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246013;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0265303;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0265312;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0265620;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0249847;1;1;0;EM;02.11.2018;02.11.2028;Stredni
0249849;0;0;1;EM;02.11.2018;02.11.2028;Stredni
0249930;1;1;0;EM;12.11.2025;01.01.2050;Stredni
0249985;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0249988;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0249989;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254260;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254265;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254282;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254477;1;1;0;EM;02.12.2019;02.12.2029;Stredni
0246015;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246090;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0246101;0;0;1;EM;18.02.2021;18.02.2031;Stredni
0246102;1;1;0;EM;18.02.2021;18.02.2031;Stredni
0246102;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0246104;1;1;0;EM;18.02.2021;18.02.2031;Stredni
0246104;0;0;1;EM;18.02.2021;18.02.2031;Stredni
0265627;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0265627;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265631;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265635;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0249996;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0250002;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0250011;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0250013;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0250096;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0254479;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0254642;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0254833;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0254834;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0254837;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0257715;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0257722;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0257927;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0258815;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0258817;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0258821;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0258825;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0258831;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0258832;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0265637;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265638;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0265639;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265647;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0265648;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0265650;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0265653;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0250272;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0250275;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0254839;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0255066;0;0;1;EM;23.09.2021;23.09.2031;Stredni
0255173;1;1;0;EM;12.02.2025;12.02.2035;Stredni
